"","Hora_UTC","Período","lat_d","lon_d","Estado_Costeiro","Tipo_Navio","Bandeira","Estado do Navio","Proximidade_Costa(milhas)","ÁREA_NAVEGAÇÃO","Classificação_Ataque","N_Criminosos","Armamento","Hijack","Sequestro","N_Sequestrados","Rapto","N_Raptados","Feridos","N_Feridos","Mortos","N_Mortos","MedidasProteção","Alarme","Ajuda_Autoridades","Equipa_Segurança","CIDADELA","Manobra_Evasiva","ValoresRoubados_Navio","Carga_Roubada","DATA","Data_hora","onda","vento","chuva"
"494","21:20:00","Noturno ","-4.7548333333333","11.821166666667","Congo","Supply Ship","Noruega","Fundeado","1.5","Área Portuária","NCONSEGUIDO","3","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2014-08-11 00:00:00","2014-08-11 21:20:00","0.73","2.0595703125","0"
"495","05:55:00","Noturno ","-4.7975","11.826666666667","Congo","Cargo Ship","Panamá","Fundeado","0.5","Mar Territorial","ROUBO","2","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2010-03-27 00:00:00","2010-03-27 05:55:00","0.67","2.8095703125","0.00010671243944671"
"496","02:00:00","Noturno ","-4.76","11.831666666667","Congo","Tug","Malásia","Fundeado","0.7","Área Portuária","ROUBO","1","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2013-11-24 00:00:00","2013-11-24 02:00:00","0.92","3.1904296875","5.4409676522482E-5"
"497","01:30:00","Noturno ","-4.7666666666667","11.833333333333","Congo","Tug","Singapura","Fundeado","0.4","Área Portuária","ROUBO","4","Knives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2012-05-03 00:00:00","2012-05-03 01:30:00","1.18","2.16015625","0"
"498","04:00:00","Noturno ","-4.75","11.833333333333","Congo","Tug","Bélgica","Fundeado","1.5","Área Portuária","NCONSEGUIDO","3","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2015-12-01 00:00:00","2015-12-01 04:00:00","0.78","3.099609375","0"
"499","02:00:00","Noturno ","-4.75","11.833333333333","Congo","Outros","Panamá","Fundeado","1.5","Área Portuária","ROUBO","2","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2016-04-25 00:00:00","2016-04-25 02:00:00","1.82","3.2998046875","0"
"500","21:45:00","Noturno","-4.7566666666667","11.835","Congo","Supply Ship","IlhasMarshall","Fundeado","1.5","Área Portuária","ROUBO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2016-09-11 00:00:00","2016-09-11 21:45:00","1.15","4.1103515625","0"
"501","00:55:00","Noturno ","-4.7578333333333","11.846666666667","Congo","Cargo Ship","Países Baixos","Fundeado","0.3","Área Portuária","ROUBO","2","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2014-02-04 00:00:00","2014-02-04 00:55:00","0.86","4.08984375","0.00023491885804106"
"502","08:30:00","Diurno","-8.1733333333333","12.693333333333","Angola","Oil Ship Transporter","IlhasMarshall","Navegar","37","Águas Internacionais","NCONSEGUIDO","8","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2020-02-27 00:00:00","2020-02-27 08:30:00","1","3.5498046875","2.3180443085857E-7"
"503","23:15:00","Noturno","-8.7348333333333","13.295","Angola","Supply Ship","Singapura","Fundeado","2.1","Área Portuária","NCONSEGUIDO","4","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2020-04-30 00:00:00","2020-04-30 23:15:00","0.87187504768372","3.5498046875","0"
"504","02:30:00","Noturno","-5.8166666666667","13.466666666667","República Dem. Congo","Bulk Carrier","Libéria","Fundeado","0.7","Área Portuária","NCONSEGUIDO","2","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2014-08-04 00:00:00","2014-08-04 02:30:00","--","4.9034705528846","0"
"505","03:45:00","Noturno ","-5.8666666666667","13.016666666667","República Dem. Congo","Bulk Carrier","Libéria","Fundeado","0.5","Área Portuária","ROUBO","2","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2011-05-29 00:00:00","2011-05-29 03:45:00","0.85333333333333","1.6049647177419","0"
"506","02:50:00","Noturno ","-5.8766666666667","13.028333333333","Congo","Bulk Carrier","China","Fundeado","0.1","Área Portuária","NCONSEGUIDO","1","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2015-08-18 00:00:00","2015-08-18 02:50:00","1.0177777777778","1.6503044577206","0"
"507","01:10:00","Noturno ","-5.8733333333333","13.031666666667","Angola","Oil Ship Transporter","Libéria","Fundeado","0.1","Área Portuária","ROUBO","3","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2010-08-31 00:00:00","2010-08-31 01:10:00","0.90888888888889","2.2812815020161","0"
"508","02:10:00","Noturno ","-5.8666666666667","13.033333333333","República Dem. Congo","Bulk Carrier","China","Fundeado","0.5","Área Portuária","ROUBO","4","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2016-02-09 00:00:00","2016-02-09 02:10:00","0.88333333333333","3.1065083165323","9.7058371466119E-5"
"509","05:10:00","Noturno ","-5.8713333333333","13.036333333333","Congo","Cargo Ship","Libéria","Atracado","0","Área Portuária","ROUBO","3","Crowbar","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2016-03-09 00:00:00","2016-03-09 05:10:00","0.79","5.0331716229839","0"
"510","01:00:00","Noturno ","-5.8685","13.0415","Angola","Bulk Carrier","Panamá","Fundeado","0.25","Área Portuária","ROUBO","6","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2017-07-04 00:00:00","2017-04-07 01:00:00","0.98888888888889","3.0955456149194","0"
"511","02:10:00","Noturno ","-5.865","13.041666666667","Angola","Bulk Carrier","Libéria","Fundeado","0.25","Área Portuária","ROUBO","1","Knives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2011-06-18 00:00:00","2011-06-18 02:10:00","1.0577777777778","2.5011655745968","0"
"512","00:30:00","Noturno ","-5.8655","13.050166666667","Angola","Bulk Carrier","Panamá","Navegar","0.1","Área Portuária","ROUBO","3","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2010-09-04 00:00:00","2010-09-04 00:30:00","0.95666666666667","2.8663369455645","0"
"513","01:30:00","Noturno ","-6.8658333333333","13.051833333333","Angola","Cargo Ship","Filipinas","Fundeado","0.1","Área Portuária","ROUBO","10","Desconhecido","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","2012-03-14 00:00:00","2012-03-14 01:30:00","0.90321428571429","3.51953125","0"
"514","22:30:00","Noturno ","-5.8666666666667","13.083333333333","República Dem. Congo","Cargo Ship","Antigua&Barbuda","Fundeado","0.1","Área Portuária","ROUBO","4","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2011-05-17 00:00:00","2011-05-17 22:30:00","0.95111111111111","3.3570438508065","0"
"515","23:30:00","Noturno ","8.5","-13.183333333333","Serra Leoa","Bulk Carrier","Antigua&Barbuda","Fundeado","1.5","Área Portuária","ROUBO","6","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","2013-04-11 00:00:00","2013-04-11 23:30:00","0.26","3.1298828125","0"
"516","03:28:00","Noturno ","8.5","-13.183333333333","Serra Leoa","Chemical Tanker","Malta","Fundeado","1.5","Área Portuária","ROUBO","5","Knives","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","2013-11-19 00:00:00","2013-11-19 03:28:00","0.2","2.080078125","0"
"517","02:20:00","Noturno ","8.49","-13.221666666667","Serra Leoa","Bulk Carrier","China","Atracado","0","Área Portuária","ROUBO","5","Knives","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","2014-05-05 00:00:00","2014-05-05 02:20:00","0.8465306122449","3.5","0.00020811703871004"
"518","02:55:00","Noturno ","8.501","-13.230333333333","Serra Leoa","Bulk Carrier","Antigua&Barbuda","Fundeado","0.4","Área Portuária","NCONSEGUIDO","2","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2011-11-03 00:00:00","2011-11-03 02:55:00","0.22","2.7197265625","0"
"519","06:15:00","Noturno ","-8.6833333333333","13.25","Angola","Oil Ship Transporter","Libéria","Navegar","7","Mar Territorial","HIJACK","6","Desconhecido","1","1","10","0","0","1","1","0","0","1","0","1","0","0","0","1","1","2014-01-18 00:00:00","2014-01-18 06:15:00","0.54","3.48046875","0"
"520","00:55:00","Noturno","-8.75","13.266666666667","Angola","Supply Ship","Singapura","Fundeado","0.6","Área Portuária","ROUBO","4","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2020-02-26 00:00:00","2020-02-26 00:55:00","0.46999999880791","3.9404296875","0"
"521","18:00:00","Diurno","9.2916666666667","-13.283333333333","Guiné","Bulk Carrier","Malta","Navegar","0.1","Área Portuária","ROUBO","5","Machine Gun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2010-10-31 00:00:00","2010-10-31 18:00:00","0.270625","2.830078125","0"
"522","03:00:00","Noturno","-8.7233333333333","13.291666666667","Angola","Tug","Reino Unido","Fundeado","2.4","Área Portuária","ROUBO","","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2020-02-15 00:00:00","2020-02-15 03:00:00","0.74499994516373","2.259765625","0"
"523","23:30:00","Noturno","-8.7483333333333","13.291666666667","Angola","Oil Ship Transporter","Chipre","Fundeado","0.4","Área Portuária","ROUBO","2","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2016-11-30 00:00:00","2016-11-30 23:30:00","0.82","3.1904296875","0"
"524","20:45:00","Noturno ","-8.745","13.298333333333","Angola","Oil Ship Transporter","Belize","Fundeado","0.7","Área Portuária","ROUBO","1","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2016-06-13 00:00:00","2016-06-13 20:45:00","0.52","3.259765625","0"
"525","00:35:00","Noturno ","8.4516666666667","-13.353333333333","Serra Leoa","Bulk Carrier","IlhasMarshall","Fundeado","4.5","Mar Territorial","ROUBO","3","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2017-01-25 00:00:00","2017-01-25 00:35:00","0.5","4.25","0"
"526","03:30:00","Noturno ","8.4716666666667","-13.381666666667","Serra Leoa","Bulk Carrier","IlhasMarshall","Fundeado","6.5","Mar Territorial","NCONSEGUIDO","1","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2017-06-06 00:00:00","2017-06-06 03:30:00","0.63","3.9296875","0"
"527","06:00:00","Noturno ","-5.85","13.4","República Dem. Congo","Cargo Ship","Malta","Fundeado","0.2","Área Portuária","ROUBO","10","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","2015-05-07 00:00:00","2015-05-07 06:00:00","--","2.7598407451923","3.8006703107385E-5"
"528","04:31:00","Noturno ","-5.8666666666667","13.411666666667","República Dem. Congo","Outros","Libéria","Fundeado","0.1","Área Portuária","ROUBO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2011-06-23 00:00:00","2011-06-23 04:31:00","--","2.9939152644231","0"
"529","05:00:00","Noturno ","-5.865","13.415","República Dem. Congo","Cargo Ship","Malta","Fundeado","0.1","Área Portuária","ROUBO","7","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2012-04-27 00:00:00","2012-04-27 05:00:00","--","4.55078125","0"
"530","05:05:00","Noturno","-5.8416666666667","13.425","República Dem. Congo","Oil Ship Transporter","IlhasMarshall","Fundeado","0.1","Área Portuária","ROUBO","2","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2019-04-28 00:00:00","2019-04-28 05:05:00","--","3.8785306490385","0"
"531","04:02:00","Noturno ","-5.8466666666667","13.43","República Dem. Congo","Cargo Ship","Antigua&Barbuda","Fundeado","0.5","Área Portuária","NCONSEGUIDO","7","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2015-12-16 00:00:00","2015-12-16 04:02:00","--","3.4785907451923","0"
"532","04:18:00","Noturno ","-5.8416666666667","13.431666666667","República Dem. Congo","Oil Ship Transporter","IlhasMarshall","Fundeado","0.5","Área Portuária","ROUBO","2","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2016-01-24 00:00:00","2016-01-24 04:18:00","--","2.2623948317308","0"
"533","03:45:00","Noturno ","8.455","-13.44","Serra Leoa","Cargo Ship","Libéria","Fundeado","10","Mar Territorial","NCONSEGUIDO","2","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2017-01-30 00:00:00","2017-01-30 03:45:00","0.5","1.7197265625","0"
"534","02:40:00","Noturno","8.4666666666667","-13.468333333333","Serra Leoa","Cargo Ship","Libéria","Fundeado","12","Mar Territorial","ROUBO","5","Knives","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2019-07-21 00:00:00","2019-07-21 02:40:00","1.01","4.91015625","0"
"535","02:00:00","Noturno ","8.4388333333333","-13.469333333333","Serra Leoa","Cargo Ship","Chipre","Fundeado","12","Mar Territorial","ROUBO","","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2017-05-26 00:00:00","2017-05-26 02:00:00","0.7","1.3896484375","0"
"536","00:00:00","Noturno ","8.5","-13.545","Serra Leoa","Bulk Carrier","Panamá","Fundeado","17","Águas Internacionais","ROUBO","3","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2012-08-10 00:00:00","2012-08-10 00:00:00","1.49","7.580078125","0.00032320579573993"
"537","01:45:00","Noturno","9.399","-13.687666666667","Guiné","Bulk Carrier","Países Baixos","Fundeado","5","Mar Territorial","SEQUESTRO","4","Machine Gun","0","1","5","0","0","1","1","0","0","0","0","0","0","0","0","1","0","2019-05-14 00:00:00","2019-05-14 01:45:00","0.5","3.740234375","1.6428235381761E-5"
"538","03:50:00","Noturno ","9.3933333333333","-13.698333333333","Guiné","Cargo Ship","Curaçao","Fundeado","5","Mar Territorial","ROUBO","6","Machine Gun","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","2016-07-03 00:00:00","2016-07-03 03:50:00","0.47","3.75","2.5261707259747E-5"
"539","03:00:00","Noturno","9.3633333333333","-13.706666666667","Guiné","Cargo Ship","Vanuatu","Fundeado","0.8","Área Portuária","ROUBO","6","Machine Gun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2020-11-30 00:00:00","2020-11-30 03:00:00","0.14000000059605","1.75","0"
"540","03:20:00","Noturno ","9.5206666666667","-13.708333333333","Guiné","Cargo Ship","Panamá","Fundeado","0.1","Área Portuária","ROUBO","4","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","2011-01-23 00:00:00","2011-01-23 03:20:00","0.26","2.240234375","0"
"541","02:30:00","Noturno ","9.25","-13.716666666667","Guiné","Cargo Ship","Libéria","Fundeado","4","Mar Territorial","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2015-04-01 00:00:00","2015-04-01 02:30:00","0.48","4.7998046875","0"
"542","17:00:00","Diurno","9.3666666666667","-13.716666666667","Guiné","Bulk Carrier","IlhasMarshall","Fundeado","6","Mar Territorial","ROUBO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","2015-05-15 00:00:00","2015-05-15 17:00:00","0.37","4.6298828125","0"
"543","05:05:00","Noturno","9.4","-13.716666666667","Guiné","Cargo Ship","Ilha de Man","Fundeado","4","Mar Territorial","ROUBO","12","Machine Gun/ Knives","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","2011-09-29 00:00:00","2011-09-29 05:05:00","0.24","1.2099609375","5.1825690720959E-6"
"544","00:25:00","Noturno ","9.4166666666667","-13.716666666667","Guiné","Bulk Carrier","China","Fundeado","5","Mar Territorial","NCONSEGUIDO","8","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2015-04-24 00:00:00","2015-04-24 00:25:00","0.34","2.7197265625","0"
"545","05:30:00","Noturno","9.5","-13.716666666667","Guiné","Cargo Ship","Chipre","Fundeado","0.1","Área Portuária","NCONSEGUIDO","2","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-01-23 00:00:00","2018-01-23 05:30:00","0.19","2.490234375","0"
"546","05:00:00","Noturno ","9.5166666666667","-13.716666666667","Guiné","Oil Ship Transporter","China","Fundeado","0.1","Área Portuária","ROUBO","6","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2010-07-08 00:00:00","2010-07-08 05:00:00","1.27","5.580078125","7.0432084612548E-5"
"547","03:40:00","Noturno ","9.509","-13.718333333333","Guiné","Outros","Filipinas","Atracado","0","Área Portuária","ROUBO","6","Machine Gun","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","2011-07-22 00:00:00","2011-07-22 03:40:00","0.28","3.3701171875","8.1172969657928E-5"
"548","03:00:00","Noturno","9.3413333333333","-13.719666666667","Guiné","Oil Ship Transporter","IlhasMarshall","Fundeado","7","Mar Territorial","ROUBO","4","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","2018-09-17 00:00:00","2018-09-17 03:00:00","0.3","3.1103515625","1.5914374355065E-5"
"549","00:10:00","Noturno","9.4083333333333","-13.721666666667","Guiné","Bulk Carrier","Bangladesh","Fundeado","5.5","Mar Territorial","ROUBO","7","Machine Gun/ Knives","0","1","2","0","0","1","2","0","0","0","0","0","0","0","0","1","0","2016-08-24 00:00:00","2016-08-24 00:10:00","1.04","5.2900390625","1.4738885827525E-5"
"550","03:00:00","Noturno","9.3298333333333","-13.735","Guiné","Bulk carrier","IlhasMarshall","Fundeado","18","Águas Internacionais","SEQUESTRO","8","Machine Gun/ Knives","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2018-11-21 00:00:00","2018-11-21 03:00:00","0.26","1.349609375","2.5463118420347E-6"
"551","02:50:00","Noturno","9.4166666666667","-13.735","Guiné","Oil Ship Transporter","IlhasMarshall","Fundeado","5","Mar Territorial","SEQUESTRO","4","Machine Gun/ Knives","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2019-09-16 00:00:00","2019-09-16 02:50:00","0.42","6.23046875","0.00025044851329016"
"552","03:15:00","Noturno","9.366","-13.741333333333","Guiné","Bulk Carrier","Libéria","Fundeado","5.5","Mar Territorial","ROUBO","7","Knives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2017-09-08 00:00:00","2017-09-08 03:15:00","0.41","3.4697265625","9.6324325093757E-5"
"553","01:45:00","Noturno","9.4036666666667","-13.748166666667","Guiné","Cargo Ship","Dinamarca","Fundeado","3","Mar Territorial","ROUBO","7","Machine Gun/ Knives","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","1","0","2017-09-15 00:00:00","2017-09-15 01:45:00","0.67","3.1904296875","3.5353804655049E-5"
"554","03:00:00","Noturno ","9.32","-13.753333333333","Guiné","Cargo Ship","IlhasMarshall","Fundeado","8","Mar Territorial","ROUBO","10","Machine Gun/ Knives","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","1","0","2010-08-25 00:00:00","2010-08-25 03:00:00","0.57","5.16015625","4.0824107481572E-5"
"555","00:45:00","Noturno","9.3123333333333","-13.7585","Guiné","Cargo Ship","Panamá","Fundeado","9","Mar Territorial","ROUBO","6","Machine Gun","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2016-09-21 00:00:00","2016-09-21 00:45:00","0.37","3.75","0"
"556","00:35:00","Noturno ","9.4016666666667","-13.765","Guiné","Cargo Ship","Malta","Fundeado","2.5","Mar Territorial","ROUBO","6","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2012-10-16 00:00:00","2012-10-16 00:35:00","0.32","3.9599609375","0.00021507716535226"
"557","00:15:00","Noturno","9.3533333333333","-13.783333333333","Guiné","Oil Ship Transporter","Libéria","Fundeado","4.5","Mar Territorial","ROUBO","7","Machine Gun","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1","0","2020-06-09 00:00:00","2020-06-09 00:15:00","0.14000000059605","2.3203125","0"
"558","03:30:00","Noturno ","9.3666666666667","-13.783333333333","Guiné","Bulk Carrier","Panamá","Fundeado","10.5","Mar Territorial","ROUBO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2010-11-28 00:00:00","2010-11-28 03:30:00","0.31","2.5","0"
"559","02:15:00","Noturno ","9.2366666666667","-13.955","Guiné","Cargo Ship","Noruega","Fundeado","20","Águas Internacionais","ROUBO","5","Machine Gun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2013-06-19 00:00:00","2013-06-19 02:15:00","0.29","3.83984375","0.00014173802312302"
"560","00:45:00","Noturno ","9.2833333333333","-13.966666666667","Guiné","Chemical Tanker","Dinamarca","Fundeado","21","Águas Internacionais","ROUBO","5","Machine Gun","0","0","0","0","0","1","3","0","0","1","1","0","0","0","0","1","0","2010-11-12 00:00:00","2010-11-12 00:45:00","0.22","3.0498046875","0"
"561","02:30:00","Noturno ","9.265","-13.971666666667","Guiné","Bulk Carrier","Malta","Fundeado","20","Águas Internacionais","ROUBO","6","Machine Gun","0","0","0","1","3","1","1","0","0","0","0","0","0","0","0","1","0","2012-08-21 00:00:00","2012-08-21 02:30:00","0.56","3.75","3.1837793674482E-5"
"562","21:40:00","Noturno ","9.1","-14.105","Guiné","Bulk Carrier","Malta","Navegar","35","Águas Internacionais","NCONSEGUIDO","6","Machine Gun/RPG","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2011-07-09 00:00:00","2011-07-09 21:40:00","0.57","3.830078125","3.4864586022859E-5"
"563","22:30:00","Noturno ","9.1896666666667","-14.533833333333","Guiné","Chemical Tanker","IlhasMarshall","Navegar","60","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2010-02-13 00:00:00","2010-02-13 22:30:00","0.62","3.5703125","0"
"564","20:15:00","Noturno ","3.9066666666667","5.4183333333333","Nigéria","Outros","Libéria","Navegar","47","Águas Internacionais","NCONSEGUIDO","6","Desconhecido","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2012-10-24 00:00:00","2012-10-24 20:15:00","1.56","2.8896484375","0"
"565","15:35:00","Diurno","4.6733333333333","-6.306","Costa do Marfim","Outros","Nigéria","Navegar","12","Mar Territorial","ROUBO","6","Desconhecido","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2014-10-11 00:00:00","2014-10-11 15:35:00","1.42","4.1201171875","0"
